longitude,lattitude,acq_date,acq_time
-66.68860884,34.53959049,28/7/2022,12
-123.9122774,34.0189716,13/6/2022,20
-115.9687669,34.07576611,20/1/2022,10
-68.18991096,46.99646573,29/5/2022,14
-111.2938882,32.37810796,21/6/2022,16
-95.47670538,46.41038383,4/6/2022,12
-106.4352268,31.43609877,14/10/2022,12
-123.6070221,48.21332101,5/7/2022,21
-86.04725332,33.2470084,15/5/2022,13
-86.77152969,37.82644085,1/10/2022,15
-93.13689408,37.438027,7/9/2022,3
-83.73437792,37.92864525,2/1/2022,2
-112.0939096,25.71306264,30/5/2022,13
-108.366229,47.06571663,4/11/2022,6
-118.4990542,37.97298035,9/6/2022,22
-124.1884624,43.95121422,27/10/2022,22
-89.49770149,39.51764135,19/1/2022,3
-72.57738096,33.55142376,10/8/2022,9
-76.00683595,43.04252623,21/5/2022,5
-68.63396598,28.86782317,29/4/2022,9
-68.5589865,39.12160967,3/8/2022,8
-114.0847965,39.30166045,24/10/2022,13
-68.07750951,36.69139856,8/12/2022,9
-91.68372731,28.13666856,8/10/2022,18
-92.97645152,44.65275842,26/6/2022,4
-118.7107863,27.25514527,13/7/2022,3
-108.5747112,48.1420486,21/3/2022,5
-98.06857243,35.01396889,18/7/2022,21
-81.73207841,36.1841589,24/6/2022,5
-101.021395,31.00011175,7/2/2022,15
-92.70571952,30.54770793,25/5/2022,23
-121.8263106,37.78396793,21/7/2022,9
-82.60756838,34.99885157,22/4/2022,6
-122.6864124,46.26767948,3/12/2022,12
-106.3070165,37.53159711,25/4/2022,12
-85.88232685,32.15917312,29/12/2022,7
-95.27569042,42.76219877,14/1/2022,13
-117.9706535,31.24418016,11/9/2022,2
-70.8733567,48.41319708,26/11/2022,23
-121.3207171,44.18110706,17/8/2022,13
-76.44321816,42.5460817,16/4/2022,23
-95.72749206,49.91672825,8/6/2022,1
-77.86639432,42.30168753,30/5/2022,3
-125.7752832,33.82726497,30/11/2022,23
-125.1981572,40.76042345,20/7/2022,10
-80.57911215,49.51499258,12/9/2022,6
-77.34325646,28.59928282,29/1/2022,1
-116.0890303,42.7.67739709,10/10/2022,3
-111.8806931,44.38809817,10/10/2022,15
-82.95741201,29.10735411,10/5/2022,7
-76.75400791,34.80500025,10/6/2022,1
-115.5064468,41.41328246,24/2/2022,9
-106.0009767,27.85247003,2/12/2022,5
-82.08759236,39.9039832,26/10/2022,1
-103.8320664,31.47840211,17/1/2022,17
-93.14563129,26.93313844,30/1/2022,18
-89.6483567,48.43888628,1/5/2022,3
-123.415765,43.91716473,30/1/2022,16
-120.6202424,34.73332705,4/11/2022,20
-90.85583092,38.0026543,10/4/2022,12
-92.21663188,30.12664232,14/4/2022,20
-84.96449945,43.97139113,8/5/2022,21
-111.1302802,42.92666134,9/11/2022,4
-66.33615031,41.88731309,16/9/2022,9
-120.7936227,49.53630428,12/10/2022,3
-113.3175903,46.79624929,16/3/2022,22
-99.02608242,49.99129612,5/2/2022,19
-120.2840632,44.09427782,30/1/2022,13
-99.18624756,47.97451747,29/7/2022,16
-79.78938853,32.97422015,22/8/2022,8
-69.86639512,36.69358125,13/4/2022,23
-83.68922021,31.34074777,2/3/2022,7
-79.40737227,30.84725978,28/3/2022,2
-99.22594704,27.52528276,15/5/2022,2
-91.82979728,29.21732065,25/7/2022,11
-111.8829264,45.01696312,19/4/2022,9
-95.11183181,49.92139919,14/5/2022,19
-125.491634,42.42807962,21/12/2022,21
-87.39039713,39.03030934,4/7/2022,23
-119.9327466,43.89209348,19/10/2022,22
-73.54657097,47.26600279,8/4/2022,4
-102.2875076,33.12535776,25/7/2022,8
-82.38064225,44.46904178,18/9/2022,23
-88.63738081,33.16887988,8/4/2022,4
-122.3713201,49.46355285,20/8/2022,7
-112.1423246,27.66390676,29/7/2022,5
-93.13262142,25.30594723,10/11/2022,17
-74.46448743,26.69043641,18/2/2022,18
-124.4986451,45.99650621,24/4/2022,17
-74.84878585,43.25285253,31/1/2022,23
-90.1021243,34.26671265,12/6/2022,12
-112.3557348,40.89920151,11/6/2022,12
-104.5463774,31.60749557,26/12/2022,5
-98.84155384,43.25897053,10/3/2022,17
-106.2295824,33.45193768,3/5/2022,7
-107.1375798,49.79145371,5/6/2022,18
-121.9107299,31.28314631,19/7/2022,9
-120.2054477,30.82476412,18/4/2022,16
-70.75069989,27.61584641,21/12/2022,13
-87.14417065,35.26777067,22/6/2022,16
-112.1861974,36.54606245,2/12/2022,4
-103.9842654,40.22568431,8/10/2022,20
-122.9345242,42.68304122,27/2/2022,16
-97.88582282,28.54114145,14/9/2022,6
-113.1580589,49.66523464,29/1/2022,7
-118.6398052,33.08693016,6/2/2022,17
-119.3852243,45.46778333,21/1/2022,20
-65.07340382,33.58831563,22/3/2022,6
-108.5997296,33.05799692,17/12/2022,11
-73.58996225,40.07485683,2/9/2022,13
-120.3060824,32.08140434,4/1/2022,20
-66.90632496,47.3575995,29/3/2022,12
-119.9169949,31.19248946,7/4/2022,6
-68.82381645,43.16328873,27/12/2022,5
-119.7104745,25.48095454,17/8/2022,16
-89.30466715,33.28182444,16/2/2022,5
-100.487626,45.60719835,29/5/2022,21
-112.9218566,43.47456522,27/3/2022,3
-97.73508573,43.50066932,19/6/2022,17
-75.81969196,36.11393267,25/9/2022,7
-92.06656054,32.96049727,6/7/2022,11
-114.6982271,47.5203308,7/7/2022,23
-70.45387834,39.09115167,21/5/2022,10
-73.72968941,38.61883937,12/1/2022,11
-86.83163851,41.82948826,15/3/2022,10
-121.8906388,47.16641797,7/7/2022,16
-68.89329049,27.94613362,5/3/2022,14
-83.64807647,35.32707406,24/1/2022,19
-82.86850866,36.35193819,15/6/2022,2
-98.27793533,40.84730131,27/6/2022,1
-68.62843171,34.29399963,21/5/2022,23
-112.0283271,43.4092377,16/9/2022,12
-97.57535513,32.2497136,27/10/2022,2
-96.21588467,35.39167331,24/10/2022,13
-121.448703,31.36011589,22/2/2022,16
-68.6605425,43.44645819,26/9/2022,16
-68.53448865,44.24573328,5/6/2022,11
-93.77741346,26.3809839,21/9/2022,10
-68.08611161,36.48316238,17/9/2022,9
-68.43875772,48.64347365,19/8/2022,9
-97.23828091,46.74235414,25/10/2022,1
-116.5551769,48.80271102,4/1/2022,8
-106.5627708,49.70661293,21/4/2022,11
-77.13487233,39.29157377,17/9/2022,14
-96.09018782,25.07876371,13/7/2022,1
-73.19842531,49.30337713,13/11/2022,16
-108.800988,40.97798058,16/6/2022,18
-80.48915146,28.05189458,9/3/2022,21
-83.90214666,34.83133458,17/11/2022,6
-90.00153463,29.51726921,13/11/2022,21
-98.30087739,31.68471028,25/7/2022,3
-104.4886135,25.76447232,14/7/2022,16
-78.24408696,32.31233038,9/9/2022,14
-74.06516512,47.35408503,21/12/2022,14
-95.6506341,37.1230154,23/7/2022,9
-89.00620287,29.33907742,5/7/2022,3
-78.65848676,44.44726095,25/6/2022,17
-72.80044718,31.43606927,24/8/2022,16
-99.89226578,44.59847216,17/4/2022,5
-88.59086185,30.31186102,7/11/2022,11
-120.1982897,49.01479733,17/6/2022,23
-89.17398462,27.98866495,13/2/2022,23
-108.3746373,49.21567144,2/5/2022,2
-116.7727832,37.67290774,5/6/2022,22
-123.2472733,30.11645,19/12/2022,21
-89.88802595,25.84701224,7/7/2022,20
-73.49032354,35.48391599,19/7/2022,15
-92.49530258,33.59622297,18/10/2022,18
-70.41421938,40.21230733,7/2/2022,17
-72.93977998,47.58081975,14/6/2022,2
-93.81050113,47.90492301,18/9/2022,18
-73.71077446,40.79119391,18/12/2022,9
-105.1120037,44.8975653,13/3/2022,4
-77.15854654,43.68499864,25/8/2022,9
-74.10047009,48.15780796,10/5/2022,21
-117.3412389,28.59626408,6/4/2022,22
-65.03186384,34.11264725,3/5/2022,13
-121.9830268,45.24093121,26/2/2022,12
-78.90125295,36.15927431,23/5/2022,16
-104.6368978,37.73177702,8/9/2022,2
-116.0762294,29.19634833,9/7/2022,9
-119.275857,27.52513546,27/5/2022,15
-114.5386958,41.09705758,18/12/2022,16
-87.02508126,29.49478804,21/11/2022,15
-70.21104544,31.94872927,9/7/2022,2
-92.67845471,38.10584304,3/12/2022,6
-125.8017242,34.36823876,18/3/2022,8
-109.4333685,33.47454086,21/3/2022,20
-67.96414065,48.90070367,6/6/2022,23
-79.2193279,30.06792273,9/11/2022,19
-108.6413097,45.72514116,4/11/2022,17
-123.1280307,30.00386319,16/5/2022,12
-119.3373007,37.08908584,22/4/2022,1
-72.79012831,25.06529308,4/6/2022,8
-112.9651602,49.16066411,12/12/2022,10
-68.08527803,31.08902204,28/3/2022,16
-105.9365405,26.22289137,29/11/2022,11
-88.16956877,49.31222781,12/6/2022,13
-109.2653002,40.57906884,12/9/2022,17
-73.49121196,29.87421287,22/1/2022,17
-112.7211279,29.29082174,23/2/2022,3
-72.22289812,46.97845169,7/3/2022,3
-74.36891682,37.97430718,25/3/2022,18
-104.4745387,31.58887205,10/7/2022,9
-94.32591793,28.59078694,30/3/2022,11
-72.68677965,41.18770473,9/6/2022,10
-96.14288704,34.8417313,29/11/2022,3
-88.02630109,30.28832536,14/8/2022,19
-116.3788237,33.46306261,18/7/2022,22
-119.8356237,44.66423742,25/6/2022,4
-85.28272455,37.42020476,20/3/2022,22
-81.53527402,32.96706221,12/3/2022,15
-82.82775851,39.4424776,17/10/2022,20
-84.3198623,36.3614949,26/5/2022,2
-99.70502073,38.21996668,14/7/2022,10
-82.68797578,41.58163662,17/3/2022,23
-75.89099307,29.97194358,5/10/2022,19
-117.6638109,28.34709318,1/12/2022,23
-65.29718546,34.32962995,5/3/2022,4
-96.29936361,38.6425934,30/10/2022,8
-115.4881667,48.85532418,29/9/2022,22
-112.010551,25.38752294,19/8/2022,13
-65.36787846,43.04834524,20/3/2022,20
-68.61848322,42.94730098,7/9/2022,23
-103.6624928,47.3219715,26/5/2022,16
-116.356973,29.9151675,17/5/2022,16
-85.48567677,49.58690225,30/11/2022,4
-84.64397555,36.12395775,10/8/2022,2
-120.3538346,25.00462064,6/7/2022,17
-87.63129466,41.81574499,30/3/2022,17
-106.4275063,28.83680706,19/10/2022,11
-98.17250902,41.15398651,3/9/2022,1
-113.4956068,38.3495575,30/8/2022,7
-108.3137559,48.88673118,24/11/2022,13
-123.4084219,27.76335986,21/12/2022,7
-119.5353961,47.19832724,15/1/2022,6
-107.9787638,33.11205696,22/5/2022,6
-93.6869307,28.67412072,6/1/2022,2
-97.9869423,47.89402826,9/6/2022,22
-101.8711082,39.90082367,20/7/2022,12
-86.7285349,48.83886879,17/9/2022,15
-94.30288943,42.3874492,5/1/2022,2
-93.87942329,33.62805948,1/7/2022,23
-95.34057587,41.75880793,21/3/2022,15
-111.7708233,32.20570834,25/12/2022,17
-81.71400455,43.36002749,25/9/2022,5
-119.0131968,33.69970944,24/11/2022,9
-122.5652561,35.19101726,18/11/2022,19
-70.72716761,25.7974711,19/12/2022,19
-86.66078904,33.37948961,31/3/2022,7
-79.42993775,27.45701802,12/7/2022,9
-76.02181579,47.8724842,7/5/2022,11
-109.4460604,33.09125311,8/12/2022,3
-73.34465344,25.86290262,6/8/2022,3
-95.50320981,33.37437132,6/6/2022,6
-69.95655171,44.99022651,8/1/2022,20
-87.6285932,32.9800597,16/11/2022,12
-110.9708921,39.7529817,12/2/2022,16
-70.48464773,25.58030583,4/6/2022,21
-72.14531818,28.0463256,18/11/2022,11
-112.1698091,29.18957371,23/5/2022,20
-82.90478631,35.95814313,11/6/2022,19
-68.31056975,37.65229757,5/7/2022,13
-109.9923845,42.14598144,22/10/2022,10
-109.7207465,39.96455111,22/7/2022,8
-90.70546112,48.61318057,22/11/2022,14
-67.83937632,28.82199594,14/6/2022,10
-119.5224539,25.06561274,3/4/2022,20
-97.85506295,39.41046056,26/7/2022,17
-115.3255492,28.31705687,21/11/2022,14
-67.52692904,38.33439726,25/7/2022,23
-80.10848642,43.56920384,23/5/2022,12
-66.80247948,33.71938443,9/4/2022,4
-86.3070876,34.03113307,27/10/2022,19
-87.85947627,48.24005414,3/10/2022,2
-90.20729593,31.00608062,22/8/2022,17
-95.17660668,25.43942885,14/3/2022,2
-86.02935714,44.73809285,22/11/2022,6
-91.77679665,48.45763903,13/1/2022,18
-93.68261942,48.07976802,16/12/2022,22
-115.9226115,30.4527599,1/2/2022,8
-93.22525342,46.41220664,1/12/2022,6
-76.12422245,29.70391948,23/6/2022,18
-106.7891364,41.72990801,16/6/2022,22
-82.84314525,29.77635397,30/11/2022,6
-96.78722097,40.34852043,8/4/2022,1
-69.04894812,33.28171457,7/7/2022,6
-91.54410857,39.8966241,14/6/2022,16
-81.74082588,45.87592875,5/9/2022,8
-97.60717773,44.23764091,28/10/2022,2
-95.03408496,26.01309003,7/10/2022,17
-106.2976342,25.02496277,25/12/2022,21
-101.3207736,32.16225878,16/5/2022,22
-124.2071013,34.59918532,30/1/2022,21
-110.3676689,34.93015765,6/7/2022,23
-105.4529513,41.86440606,28/11/2022,17
-75.84260058,28.23390452,16/7/2022,14
-108.0488783,30.68779573,1/3/2022,2
-116.2208221,44.88950663,16/5/2022,1
-88.99548155,29.68779052,5/7/2022,8
-85.18469064,32.96128883,2/8/2022,12
-74.20576812,28.95806906,22/8/2022,11
-118.4321538,33.37280077,2/6/2022,5
-118.4110725,30.93089601,22/6/2022,13
-65.9703378,43.91894018,13/4/2022,7
-97.21724402,31.87821666,17/11/2022,15
-94.20529621,25.95728882,11/6/2022,10
-88.00118486,47.98876705,12/11/2022,17
-122.0333893,36.43466108,3/4/2022,20
-110.2442716,25.24669031,23/5/2022,13
-71.59578924,33.35472704,26/5/2022,20
-122.141908,37.38612226,15/1/2022,18
-84.97305567,44.94732132,2/4/2022,17
-96.11444574,30.49268902,22/2/2022,15
-72.33025655,48.44434635,9/12/2022,5
-94.93352576,40.83585795,24/6/2022,19
-121.543611,37.13242273,3/6/2022,11
-79.4279405,34.9155211,7/5/2022,21
-117.370482,38.57834675,14/12/2022,10
-112.8978534,48.38636843,14/2/2022,22
-72.85384646,28.554327,20/3/2022,21
-76.85197641,45.39514668,28/12/2022,8
-100.8709658,45.9195625,22/7/2022,3
-85.12780309,36.71996008,7/6/2022,1
-80.68357259,33.25982794,12/8/2022,10
-100.0391086,31.39384812,31/8/2022,4
-105.7520794,37.86144925,30/1/2022,11
-100.039056,46.24789505,1/4/2022,3
-70.61407954,39.32874676,12/7/2022,13
-65.14356235,29.26019839,19/8/2022,12
-82.09746121,26.49401557,18/5/2022,8
-65.24920504,36.33101881,16/8/2022,23
-97.02813508,37.9781437,25/11/2022,19
-109.9237984,32.97500244,5/1/2022,2
-87.43688567,42.67845869,17/6/2022,5
-97.03869352,34.92726344,4/3/2022,21
-86.3812611,33.9810106,15/6/2022,13
-122.0080816,32.34348581,9/9/2022,15
-75.37267903,31.28435984,18/5/2022,21
-100.877559,41.28710008,20/5/2022,15
-117.7019556,47.8409796,18/7/2022,6
-90.7128638,47.21413679,31/5/2022,16
-116.136162,40.12113517,6/5/2022,19
-67.1009629,32.02617612,26/8/2022,16
-110.6059249,32.34374261,21/3/2022,22
-90.4643095,26.27330632,22/12/2022,8
-100.1053869,42.5972727,26/12/2022,8
-74.17891195,42.10820652,7/5/2022,16
-90.45250414,25.54809396,28/12/2022,18
-122.5655182,27.13767735,31/12/2022,2
-117.5393483,31.72472299,15/9/2022,11
-116.0646946,34.84160324,14/5/2022,3
-106.0095127,33.56823451,15/9/2022,6
-79.39167339,41.38574951,15/3/2022,15
-101.6621641,27.65285981,9/7/2022,23
-96.94264401,42.66018939,21/9/2022,14
-102.054647,27.59243467,5/1/2022,2
-73.81920441,25.36819604,3/3/2022,7
-81.01944417,25.32397107,12/7/2022,20
-107.1900367,27.86359462,29/4/2022,22
-116.9158704,39.80119077,24/1/2022,13
-105.4372266,41.88112432,1/12/2022,7
-76.93255084,27.66663488,25/8/2022,4
-119.9991848,47.90712453,5/10/2022,5
-83.1906873,31.10470939,4/5/2022,16
-113.2284024,49.14567829,19/7/2022,3
-119.0401173,35.57498802,24/11/2022,5
-71.94071024,45.33827031,23/11/2022,20
-91.49488824,25.74678467,20/11/2022,9
-80.37416457,41.88194087,25/8/2022,6
-108.1555673,33.53594265,4/7/2022,4
-94.99197568,49.66944112,21/4/2022,19
-117.0880869,42.04072021,25/8/2022,16
-107.0615183,31.3685613,20/4/2022,9
-83.69210665,42.70609673,26/3/2022,11
-84.20198039,26.07027615,5/5/2022,15
-117.5078294,34.35316989,31/7/2022,9
-83.02447654,26.21446298,2/12/2022,10
-116.9915865,46.70367195,18/12/2022,20
-66.05913395,44.4415008,23/2/2022,2
-88.56426406,46.04971081,23/6/2022,2
-89.6140083,45.86120489,18/2/2022,2
-71.40591774,32.34410907,23/11/2022,20
-106.5668163,30.18939163,6/12/2022,12
-95.24105164,29.91078239,11/2/2022,15
-124.1499531,46.0353732,8/6/2022,15
-75.7733991,46.90719093,29/12/2022,22
-110.3419277,36.2465274,6/3/2022,22
-81.89632565,26.50423638,16/3/2022,23
-122.3521542,30.26025539,4/10/2022,6
-66.19331207,28.51777306,8/11/2022,23
-90.3342443,30.81602832,27/10/2022,9
-109.0689713,38.62568573,8/9/2022,16
-113.0797931,28.10241618,3/7/2022,17
-67.06701134,27.30083631,17/3/2022,18
-125.0600056,26.60852129,13/2/2022,6
-99.34691485,39.52289154,22/1/2022,12
-73.73216639,45.57164839,22/6/2022,12
-88.37067128,46.37796354,28/2/2022,21
-68.47836093,42.29893319,19/9/2022,16
-106.8669689,37.89836197,20/5/2022,21
-118.4361901,41.30495367,28/4/2022,1
-90.52006801,26.25684252,22/12/2022,7
-93.24472198,33.19922878,20/4/2022,8
-91.79222448,36.29926032,19/8/2022,21
-125.6372924,29.56562603,7/10/2022,2
-88.87346119,27.98339742,29/11/2022,21
-91.35325064,43.69807179,16/4/2022,11
-99.37193067,28.41301378,27/11/2022,8
-95.38361617,25.53356624,3/12/2022,12
-96.77295553,42.01425031,4/12/2022,12
-94.66349893,31.40330461,23/1/2022,1
-96.58195431,31.37631002,14/10/2022,21
-77.68647699,47.79476545,20/8/2022,6
-105.6835426,42.95473608,5/5/2022,12
-72.4975562,27.95540211,17/6/2022,3
-83.97057236,29.51429986,13/1/2022,11
-123.2158792,28.30899329,12/6/2022,7
-76.07741627,25.5080551,14/11/2022,4
-69.04687283,28.89750599,15/12/2022,14
-113.2599147,47.83397175,17/11/2022,18
-115.1548346,34.9052829,27/9/2022,6
-111.962908,45.33718499,2/10/2022,17
-65.17583243,35.14734059,4/2/2022,9
-115.5048711,40.96087497,8/6/2022,17
-110.7033184,47.2703572,10/2/2022,19
-102.762367,32.08094362,26/10/2022,20
-69.05003527,35.99681985,30/1/2022,20
-66.33990201,45.06673066,24/8/2022,13
-112.5011151,36.66488958,22/4/2022,9
-84.56792741,33.35443611,3/1/2022,11
-90.35100136,46.30359711,10/11/2022,7
-74.5442031,45.8232861,25/10/2022,9
-122.5459491,44.98066115,9/10/2022,13
-66.06012104,37.79631671,10/3/2022,2
-120.1439266,40.07840289,2/5/2022,20
-85.50569912,48.8110101,1/12/2022,20
-124.4335241,37.68046396,27/10/2022,7
-81.7173653,32.72480549,1/11/2022,7
-65.30502528,45.33376061,12/11/2022,23
-87.19331091,44.85992476,29/1/2022,6
-107.3503111,25.65342607,14/5/2022,16
-108.3251561,30.05197507,6/2/2022,5
-86.29641575,49.50759538,11/10/2022,4
-82.49444007,45.65342304,16/3/2022,10
-65.66921308,36.7344188,17/6/2022,7
-95.87656636,30.9882311,17/5/2022,13
-76.44361246,27.17463266,29/4/2022,12
-85.53445247,36.7884187,3/4/2022,10
-109.12659,33.2582925,6/1/2022,22
-86.45898273,38.26754868,23/5/2022,2
-113.9502153,28.32932806,5/10/2022,23
-83.21163454,46.40743592,13/4/2022,15
-103.8451833,30.57586268,23/1/2022,19
-111.2793788,38.51367823,1/12/2022,1
-100.7535492,30.23558957,24/7/2022,7
-115.4574255,35.81510211,17/6/2022,10
-70.67895031,33.62517134,30/6/2022,7
-89.7170171,48.06302587,25/5/2022,10
-78.95529143,44.87711775,11/7/2022,1
-117.2865223,30.95357451,16/11/2022,13
-83.08210798,37.49548153,13/5/2022,12
-95.65982267,34.03330272,3/6/2022,4
-106.9961212,43.63070186,4/7/2022,6
-75.93257629,26.74753393,13/6/2022,2
-115.670706,32.68601555,1/2/2022,18
-102.5048137,43.20337917,26/2/2022,1
-89.29185329,45.25205241,10/2/2022,2
-80.11593654,38.46123488,26/8/2022,1
-87.49520082,30.43716039,20/11/2022,21
-67.30263225,38.86653714,23/3/2022,10
-75.35314576,36.98625202,10/12/2022,4
-108.18861,30.71495718,12/9/2022,6
-73.25856218,36.02511113,23/3/2022,12
-121.0506103,49.00517542,16/8/2022,11
-124.7727771,33.48125126,7/11/2022,20
-125.3614195,42.74899352,25/12/2022,3
-104.5075865,43.41038497,8/5/2022,15
-104.766342,28.97380519,25/4/2022,11
-70.32780031,44.00516162,20/7/2022,5
-105.5783325,49.2556095,18/11/2022,8
-70.35209742,32.58666931,8/4/2022,1
-68.79447932,45.9129282,5/7/2022,7
-100.3336536,47.1576752,19/2/2022,1
-98.03338658,38.97938796,29/4/2022,9
-106.0193091,25.02808959,21/9/2022,15
-79.91898228,36.97231789,27/10/2022,11
-93.73386302,39.22005452,9/1/2022,11
-112.1236152,43.04601536,8/12/2022,6
-73.17333703,47.48051518,25/1/2022,2
-74.66188745,39.40440345,14/1/2022,4
-103.0715033,48.7423223,1/8/2022,12
-102.5047793,37.46812577,19/10/2022,20
-76.66990157,26.17339351,15/4/2022,5
-112.2430729,44.65498619,28/6/2022,14
-102.6115783,40.37455205,20/11/2022,17
-113.3372337,31.52170765,21/3/2022,18
-113.9898025,32.24799867,15/5/2022,19
-113.0630767,47.98648324,14/9/2022,2
-98.64293524,32.0504168,10/8/2022,17
-125.8022036,45.21988036,23/12/2022,3
-115.662935,35.47740389,16/6/2022,15
-121.9065082,35.78963563,25/7/2022,6
-79.10312701,26.49038518,4/4/2022,18
-109.7149455,48.27661265,25/8/2022,19
-104.6762361,43.70060401,8/5/2022,6
-118.5862378,33.79309353,9/7/2022,4
-123.6789268,47.47696892,16/12/2022,16
-66.96393133,45.38222201,10/8/2022,17
-123.4597057,41.23064287,8/7/2022,21
-107.1704722,43.20868961,9/7/2022,4
-119.6583853,28.953227,30/11/2022,11
-88.81643397,33.98088618,9/11/2022,6
-69.82465406,44.57386078,4/11/2022,20
-66.15139434,44.79872687,23/1/2022,4
-93.44191605,47.68759376,26/6/2022,20
-110.6877951,26.92074043,8/12/2022,9
-77.31333569,40.18424248,6/1/2022,10
-114.7523766,28.21363589,28/3/2022,19
-77.32203101,34.04204692,18/3/2022,14
-75.6321969,30.93100303,21/4/2022,10
-98.9250687,45.06253714,16/8/2022,9
-114.4836349,27.27613025,21/7/2022,1
-77.21860587,43.49264861,4/2/2022,10
-101.3849399,27.64533068,24/9/2022,5
-94.66284403,46.56155398,10/11/2022,11
-90.84865128,46.83042773,6/6/2022,15
-101.0218544,37.31086209,13/5/2022,16
-100.9561034,26.14495386,21/5/2022,16
-71.90567478,38.42110799,25/7/2022,7
-108.6067899,44.8649041,26/12/2022,17
-120.869692,33.09676632,26/10/2022,20
-72.22445326,40.95228481,22/12/2022,11
-86.27347688,40.98132587,11/4/2022,12
-87.90103225,42.43592192,7/4/2022,15
-67.45464635,45.90366003,26/5/2022,9
-74.62649951,44.06496174,11/9/2022,1
